Date,ProductName,Quantity,UnitPrice,StoreLocation,PaymentType,PromotionApplied,Weather,Temperature,StaffPerformanceRating,CustomerFeedback,DeliveryTime_min,OrderType,CustomerName,CustomerAddress,Customer_PhoneNumber,CustomerEmail,Staff_Name,Staff_Email,DayOfWeek,TotalSales
2023-01-24 22:00:00,Pizza Pepperoni,5,6.880347136885785,South,Credit Card,False,Rainy,28.42033736284007,Good,Negative,50,Online Order,Elizabeth Clayton PhD,"80834 Tanner Flats Apt. 176
Lindaberg, MA 19378",588.882.8085,jennifer76@example.net,Rebecca Conrad,markhaley@example.net,Tuesday,34.40173568442893
2023-01-24 23:00:00,Fruit Cake,4,10.054470885761848,West,Cash,False,Sunny,33.24254736017119,Poor,Positive,33,Phone Order,Mark Fisher,"158 Danielle Ports
Monicaland, MA 23977",(808)689-5307,wellsdana@example.com,Paul Bell,kgonzalez@example.org,Tuesday,40.21788354304739
2023-01-25 00:00:00,Pizza Pepperoni,2,19.993158780786416,West,Credit Card,False,Sunny,27.917181624434313,Good,,20,Phone Order,Mr. Glenn Salazar MD,"USS Moody
FPO AA 34339",917.363.0834x42691,rossjose@example.com,Douglas Tanner PhD,,Wednesday,39.98631756157283
2023-01-25 01:00:00,Pizza Margherita,1,11.086267529225914,North,Credit Card,False,Rainy,27.764447425969507,Good,Negative,39,Online Order,Brian Holder,"54545 John Union Apt. 979
South Elizabeth, MD 37621",(846)545-7235x475,aliciacrawford@example.net,Christine Fletcher,ubowers@example.com,Wednesday,11.086267529225914
2023-01-25 02:00:00,Cheesecake,3,8.307326520336595,West,Credit Card,False,Rainy,,Poor,Negative,45,In Store,John Russell,"USS Hernandez
FPO AE 78185",001-873-667-2466x674,perkinsholly@example.net,Chase Anderson,conwayrobert@example.com,Wednesday,24.921979561009785
2023-01-25 03:00:00,Pizza Margherita,2,16.437243267133297,East,Credit Card,False,Sunny,31.239730327136517,Poor,Neutral,23,Online Order,Shannon Taylor,"527 Michael Unions Apt. 329
Jamesfurt, KS 09065",8809240647,reneeperkins@example.net,Alexis Cole,katherine24@example.org,Wednesday,32.874486534266595
2023-01-25 04:00:00,Chocolate Cake,3,13.13706505193984,South,Online,True,Cloudy,34.470357182426916,Poor,Neutral,34,Phone Order,Joseph Moreno,"88070 Carroll Squares
Lake Frederickberg, WA 97527",001-479-711-2806,freemanleslie@example.com,Evan Nelson,bradwilliams@example.com,Wednesday,39.41119515581952
2023-01-25 05:00:00,Pizza Pepperoni,4,7.2440217429042875,South,Credit Card,True,Sunny,21.103450313236486,Excellent,Negative,24,Phone Order,Alan Steele,"409 Sellers Courts Apt. 681
Roberthaven, NM 57784",681.610.2148x5071,ruth51@example.net,Bethany Brown,richardhunter@example.org,Wednesday,28.97608697161715
2023-01-25 06:00:00,Chocolate Cake,5,10.710345217412986,West,Credit Card,False,Rainy,20.801519035865258,Poor,Positive,51,In Store,Alicia Knight,"7673 Rivera Prairie
South Jacob, DC 07565",(673)273-4230,mark02@example.org,Raymond Hardy,wbowers@example.net,Wednesday,53.55172608706493
2023-01-25 07:00:00,Pizza Beef Double decker,2,11.21704573309015,West,Cash,False,Cloudy,34.06325506111008,Poor,Negative,41,Phone Order,Paige Graham,"PSC 2448, Box 5338
APO AE 63737",001-903-824-9010x071,sduran@example.com,Margaret Rowland,flynnbrian@example.org,Wednesday,22.4340914661803
2023-01-25 08:00:00,Carrot Cake,2,16.30744550853828,East,Online,True,Rainy,27.94813438277309,Excellent,Negative,27,Phone Order,Jason Shields,"57725 Daniels Street
Deanview, GU 39143",467.387.9338,vincentsimpson@example.org,Johnny Graves,,Wednesday,32.61489101707656
2023-01-25 09:00:00,Pizza Beef Double decker,4,5.310070533378567,East,Cash,True,Rainy,29.223545218504043,Good,,55,Phone Order,Brooke Calderon,"710 Jeffrey Creek Suite 088
West Shanetown, PR 25818",(256)508-0572,pdecker@example.com,Teresa Williams,znielsen@example.com,Wednesday,21.240282133514267
2023-01-25 10:00:00,Fruit Cake,1,9.035294701974657,West,Cash,False,Cloudy,27.23635402392093,Poor,Neutral,16,In Store,Michael Hernandez,"PSC 3711, Box 8802
APO AP 88784",001-530-248-7105,fmccoy@example.net,Caroline Mccarthy,uwolf@example.net,Wednesday,9.035294701974657
2023-01-25 11:00:00,Cheesecake,5,12.763944519732831,West,Cash,True,Rainy,21.40486178911212,Average,Neutral,35,Phone Order,Donald Frank,"Unit 7742 Box 8401
DPO AP 93658",001-881-712-2489x12052,qrusso@example.net,Ronald Boone,martinezkimberly@example.org,Wednesday,63.81972259866416
2023-01-25 12:00:00,Pizza Pepperoni,2,9.03270113679265,East,Online,True,Rainy,31.521340676279998,Poor,Negative,47,Online Order,Jacob Conner,"8651 Brianna Throughway
Ashleymouth, GA 86156",325-981-4008,smithmatthew@example.org,Caitlin Kirby,dmartinez@example.net,Wednesday,18.0654022735853
2023-01-25 13:00:00,Vanilla Cake,5,14.426510711284983,North,Cash,False,Rainy,31.208369676328804,Poor,Negative,38,In Store,Dr. Rebecca Lamb,"16356 Foster Trail Suite 922
Connerport, PR 48009",+1-526-339-3325x189,wilcoxjohn@example.org,Thomas Davis,cathyperez@example.com,Wednesday,72.13255355642491
2023-01-25 14:00:00,Carrot Cake,2,12.228012189119248,East,Cash,False,Rainy,24.675549822392178,Excellent,Positive,58,Online Order,Sheryl Conley,"23630 Jennifer Squares
West Katie, IA 17026",(503)553-5563x7961,pennyfrederick@example.com,Heidi Acevedo,alexa27@example.com,Wednesday,24.456024378238496
2023-01-25 15:00:00,Red Velvet Cake,5,10.42565382289371,North,Cash,False,Rainy,24.593588678426006,Average,,56,Online Order,Michelle Bentley,"1216 Keith Parks Apt. 004
Katherineberg, NH 03759",401.444.4902,ugilbert@example.com,Christina Powell,kfry@example.com,Wednesday,52.128269114468544
2023-01-25 16:00:00,Red Velvet Cake,3,19.238129403057684,South,Credit Card,True,Rainy,32.56762071358278,Good,Negative,48,In Store,Henry Wells DDS,"6829 Evans Trail
Aaronport, AS 94786",001-748-409-4399,christian01@example.org,Anita Gutierrez,clarkjames@example.com,Wednesday,57.71438820917305
2023-01-25 17:00:00,Red Velvet Cake,2,14.482392487796862,South,Cash,False,Rainy,21.0853588661199,Good,Neutral,23,Online Order,Kimberly Hamilton PhD,"54676 Martin Glen
Benjaminton, MH 92421",(475)601-1932,,Jennifer Flowers,lmadden@example.com,Wednesday,28.964784975593723
2023-01-25 18:00:00,Pizza Pepperoni,5,6.949120584019118,East,Online,False,Rainy,33.21657722534849,Average,Neutral,16,In Store,Nathaniel Jenkins,"17829 John Hills Apt. 752
Butlerfort, GU 70542",+1-825-871-0034x298,lisa01@example.org,Gloria Morales,jennifermoran@example.net,Wednesday,34.74560292009559
2023-01-25 19:00:00,Red Velvet Cake,1,13.401375461650932,North,Online,True,Rainy,23.849925348438717,Poor,Neutral,44,Online Order,Sarah Daniels,"47922 Shannon Route Suite 583
Nealmouth, PA 84459",968.787.5777x406,kingjulie@example.net,Jennifer Young,jesserodriguez@example.com,Wednesday,13.401375461650932
2023-01-25 20:00:00,Pizza Margherita,3,16.710977798013516,East,Credit Card,False,Sunny,28.89477121633241,Excellent,Neutral,36,In Store,Melissa Miller,"72422 Dominguez Junctions Apt. 636
Benjaminstad, NC 19504",001-848-238-7253x2437,nicholasmendoza@example.org,Mark Martinez,,Wednesday,50.13293339404055
2023-01-25 21:00:00,Carrot Cake,3,15.62734546239196,East,Online,True,Sunny,,Average,Neutral,25,Phone Order,Michael West,"PSC 6586, Box 5353
APO AP 88915",540-607-5301x01022,melissagutierrez@example.com,Jillian Hunter,stacydavis@example.net,Wednesday,46.88203638717588
2023-01-25 22:00:00,Pizza Margherita,1,7.58133843942889,North,Online,True,Rainy,30.171837523049696,Average,Positive,57,Phone Order,Sheri Wolfe,"6363 Clark Spurs Suite 565
Mathewsfurt, SC 24100",+1-516-371-6457x5848,sbates@example.com,Erin Hunter,ysilva@example.org,Wednesday,7.58133843942889
2023-01-25 23:00:00,Carrot Cake,5,19.58629998560155,East,Credit Card,True,Sunny,26.21644718700555,Good,Positive,31,Online Order,Wanda Krueger,"2211 Anthony Field Apt. 595
Gomezmouth, MN 87868",(713)711-0410x836,walter91@example.com,Emma Morton,danielanderson@example.com,Wednesday,97.93149992800775
2023-01-26 00:00:00,Pizza Margherita,4,11.73220468619909,South,Cash,True,Cloudy,30.343013133581227,Excellent,Positive,50,Phone Order,Mark Brown,"2640 Flores Meadow Suite 931
Garciafort, AK 66882",390.312.7335x91173,ian30@example.org,Paul Cross,tgilbert@example.net,Thursday,46.92881874479636
2023-01-26 01:00:00,Carrot Cake,1,7.3853750561039195,West,Credit Card,True,Sunny,25.159694544745552,Average,Neutral,27,In Store,Keith Moreno,"PSC 5434, Box 7049
APO AP 22194",(890)368-2284,courtneyhampton@example.net,Jason Pittman,wongwillie@example.com,Thursday,7.3853750561039195
2023-01-26 02:00:00,Chocolate Cake,5,7.702936311922219,West,Cash,True,Rainy,24.158876245237792,Excellent,Neutral,21,Online Order,Pamela Strong,"2783 Smith Plaza
Millerberg, MO 26901",001-372-234-8459x736,keith99@example.com,Anthony Hall,stuartmark@example.org,Thursday,38.51468155961109
2023-01-26 03:00:00,Pizza Pepperoni,1,6.473524882836207,East,Cash,False,Rainy,34.950249169020196,Poor,Neutral,30,Phone Order,Marcus Russell,"USNS Mcclain
FPO AA 41187",(414)944-3741,kgreene@example.net,Cory Hernandez,xdiaz@example.org,Thursday,6.473524882836207
2023-01-26 04:00:00,Pizza Pepperoni,1,17.052771626524013,North,Online,False,Sunny,31.261853467696817,Good,Positive,47,Phone Order,Brian Fletcher,"376 Jesus Squares
Mcgeeport, KS 84150",253.683.5648x1556,,Marissa Oconnell,hayesluis@example.net,Thursday,17.052771626524013
2023-01-26 05:00:00,Red Velvet Cake,2,6.8304574148277295,North,Credit Card,False,Rainy,29.670799660727262,Poor,Neutral,59,Online Order,Lisa Stone,"USNV Flowers
FPO AP 73790",+1-682-697-3195x09125,zcarey@example.org,Andrea Campbell,mfarrell@example.com,Thursday,13.660914829655459
2023-01-26 06:00:00,Pizza Beef Double decker,5,6.876878857126204,South,Online,True,Cloudy,25.329344648289783,Excellent,Positive,15,Phone Order,Chelsea Oliver,"070 Tammy Islands
Dennisstad, MN 71540",(486)616-5797,dcruz@example.org,Brandy Wilson,veronicagray@example.org,Thursday,34.38439428563102
2023-01-26 07:00:00,Red Velvet Cake,4,17.757074221412566,North,Online,False,Cloudy,20.737412437325723,Poor,,25,Phone Order,Andrew Jennings,"50310 Michael Crossing Apt. 300
South Devin, CO 68641",8518144026,lisascott@example.com,Daniel Banks,kennedyjames@example.org,Thursday,71.02829688565026
2023-01-26 08:00:00,Fruit Cake,2,10.169061266713395,North,Cash,True,Rainy,20.465853140527333,Good,Negative,20,Online Order,Frank Lucero,"9671 Misty Ville Apt. 629
Jacobschester, NM 52930",343-811-3557x399,fwilliams@example.com,Rhonda Torres,dawnpeterson@example.net,Thursday,20.33812253342679
2023-01-26 09:00:00,Pizza Margherita,1,5.462868564621087,South,Online,False,Cloudy,28.31271883173198,Excellent,Positive,34,Phone Order,Robert Reed,"605 Krista Passage Suite 547
Lake Rebecca, OR 14509",5712235644,,Robert Campbell,katherinepage@example.net,Thursday,5.462868564621087
2023-01-26 10:00:00,Carrot Cake,1,5.778429492776163,East,Credit Card,True,Cloudy,31.430490815585767,Average,Negative,49,Phone Order,Brandon Walsh,"359 Steven Rest
Lake David, NC 47465",966-537-4665x51198,dfritz@example.com,Casey Berg,,Thursday,5.778429492776163
2023-01-26 11:00:00,Pizza Beef Double decker,1,7.132556700558434,West,Online,False,Sunny,28.060687856657825,Poor,,58,Phone Order,Kenneth Miranda,"731 Roger Via
East Katieborough, CA 96814",001-797-231-3119x299,ygarcia@example.com,Christopher Le,justin76@example.com,Thursday,7.132556700558434
2023-01-26 12:00:00,Fruit Cake,5,8.200900219635344,South,Online,True,Cloudy,32.61177607908672,Good,Neutral,51,Phone Order,Cassandra Flynn,"0818 Morgan Cape Suite 764
West Gina, ID 58166",341-633-9962x20241,harrisrichard@example.org,Lynn Carney,vchavez@example.com,Thursday,41.00450109817672
2023-01-26 13:00:00,Pizza Pepperoni,5,14.977192913576081,East,Cash,False,Sunny,20.501397996398325,Average,Neutral,55,Online Order,Pamela Richards,"856 Gloria Burgs Suite 401
South Stephanie, GU 05847",511.457.4460x608,hreynolds@example.net,Jennifer Church,erinlewis@example.org,Thursday,74.88596456788041
2023-01-26 14:00:00,Pizza Pepperoni,2,7.359894200027424,South,Credit Card,True,Rainy,25.5012811463891,Good,Negative,40,In Store,Dylan Chaney,"066 Hays Park Apt. 052
Lisaberg, VT 45922",321-630-4393x067,wardlindsey@example.org,Benjamin Middleton,ijones@example.org,Thursday,14.719788400054847
2023-01-26 15:00:00,Red Velvet Cake,4,6.78311586765608,East,Online,False,Sunny,23.55605586761267,Excellent,Neutral,26,In Store,Jon Baker,"23482 Greene Manors Suite 843
Jasontown, VA 28174",3306861568,dphillips@example.org,Bradley Dixon,lisakennedy@example.org,Thursday,27.13246347062432
2023-01-26 16:00:00,Pizza Margherita,2,16.470787122144188,South,Cash,True,Rainy,26.70909452235683,Excellent,Positive,44,Phone Order,Brianna Dorsey,"991 Braun Pass
South Carolfort, IN 75170",(343)698-1255x9411,hlandry@example.net,Daniel Mcdowell,jodi49@example.org,Thursday,32.941574244288375
2023-01-26 17:00:00,Pizza Beef Double decker,3,15.065829257898717,East,Online,False,Rainy,21.08564589791184,Poor,Neutral,42,Phone Order,Vanessa Reynolds,"6848 James Mill
West Rubenstad, NM 90190",+1-393-832-7416,smalldenise@example.com,Jessica Park,laurenalexander@example.net,Thursday,45.19748777369615
2023-01-26 18:00:00,Cheesecake,1,11.529863321828543,South,Credit Card,False,Rainy,34.31197462356609,Good,Neutral,41,In Store,Dana Thompson,"07312 Jones Course
South Cody, GA 62269",(300)845-4341x3209,timothysimpson@example.net,William Clark,stephanie15@example.org,Thursday,11.529863321828543
2023-01-26 19:00:00,Fruit Cake,1,13.23964657220156,East,Online,False,Rainy,23.348831016040414,Good,,56,Phone Order,Justin Rodriguez,"6512 Lisa Lodge Suite 686
New Lisa, PW 23354",+1-972-350-8474x49164,,Danielle Friedman,emilystokes@example.net,Thursday,13.23964657220156
2023-01-26 20:00:00,Fruit Cake,1,9.679760304896277,South,Online,True,Rainy,,Good,Negative,33,In Store,Isabella Harris,"4337 Monica Brooks Suite 072
Wendystad, SC 57424",542-520-8982x7434,juarezbrent@example.org,Joanna Sims,,Thursday,9.679760304896277
2023-01-26 21:00:00,Red Velvet Cake,2,12.23750630353041,West,Cash,True,Sunny,26.388397325550226,Excellent,Negative,19,Online Order,Michael Dunlap,"348 Mason Road
Port James, RI 50762",760-485-0846,julian74@example.net,Teresa Perez,bjackson@example.org,Thursday,24.47501260706082
2023-01-26 22:00:00,Pizza Pepperoni,2,12.600089734741186,West,Online,True,Rainy,,Poor,Neutral,19,Online Order,Matthew Morris,"9813 Green River Suite 317
New John, MT 53814",212-720-5501x524,alyssa82@example.net,Rachel White,dthomas@example.org,Thursday,25.20017946948237
2023-01-26 23:00:00,Red Velvet Cake,1,10.808559067671439,North,Cash,True,Cloudy,,Good,Positive,55,Online Order,Donna Ballard,"776 Thomas Loaf
South Evan, CA 48236",(561)925-1787,newmandouglas@example.net,Christopher Henderson,danielleflores@example.net,Thursday,10.808559067671439
2023-01-27 00:00:00,Carrot Cake,2,18.59858316008244,East,Credit Card,True,Cloudy,33.962492962637114,Good,Negative,41,Online Order,John Collins,"44229 Elizabeth Views Suite 877
Mcguirechester, WI 25157",001-716-988-1691x44510,kimberly01@example.com,Jessica Nelson MD,chandlerbruce@example.org,Friday,37.19716632016488
2023-01-27 01:00:00,Pizza Beef Double decker,5,5.240927974715092,South,Online,False,Rainy,20.080234830413342,Average,Negative,42,Online Order,Robert Zimmerman,"2644 Gregory Circle
Marshallmouth, VT 54665",866.645.4436,barbara99@example.org,Joseph Robinson,diane29@example.org,Friday,26.20463987357546
2023-01-27 02:00:00,Pizza Margherita,5,16.732568946368694,East,Credit Card,True,Cloudy,31.2235820927135,Good,Neutral,40,Online Order,Gregory Ellis,"72451 Roy Ferry Apt. 897
Jessicabury, DE 77861",001-541-778-8142x698,slamb@example.com,Timothy Fitzgerald,turneralexander@example.com,Friday,83.66284473184348
2023-01-27 03:00:00,Chocolate Cake,2,6.865742468619865,West,Credit Card,False,Sunny,33.54575979653773,Poor,Positive,41,In Store,Francisco Bennett,"9396 Kristin Isle Suite 990
Kimland, OH 56774",304-806-8000x0127,tyler78@example.net,Sarah Juarez,tiffany61@example.org,Friday,13.73148493723973
2023-01-27 04:00:00,Vanilla Cake,1,16.96321040805799,East,Online,False,Sunny,22.09580850468431,Average,Negative,56,Phone Order,Alicia Kerr,"USS Frost
FPO AE 05005",(236)233-0803x43325,jenniferwilliams@example.net,Melissa Scott,james10@example.net,Friday,16.96321040805799
2023-01-27 05:00:00,Vanilla Cake,2,14.238678735150819,South,Cash,True,Rainy,21.441887775982273,Average,Neutral,35,In Store,Theresa Williams,"9106 Mary Spur
South Hector, ND 32653",(864)359-4817x994,snyderamber@example.org,Kenneth French,,Friday,28.477357470301637
2023-01-27 06:00:00,Red Velvet Cake,2,17.649171364046033,East,Credit Card,False,Rainy,26.368589107789333,Average,Neutral,15,Online Order,Philip Nolan,"770 Johnson Ports Apt. 643
New Connie, AZ 93646",962.664.5136x2939,thorntondavid@example.net,Troy Salinas,rnguyen@example.org,Friday,35.29834272809207
2023-01-27 07:00:00,Carrot Cake,2,6.462714884613462,South,Credit Card,True,Rainy,34.005183591994026,Excellent,Neutral,42,Phone Order,Shannon Moore,"3539 James Ramp Apt. 965
Port Danielle, WI 66873",4092538147,christineyoung@example.com,John Frederick,ryanharris@example.com,Friday,12.925429769226923
2023-01-27 08:00:00,Pizza Beef Double decker,3,13.384709511496611,West,Online,True,Cloudy,28.13579840285658,Average,Neutral,29,Phone Order,Gerald Duncan,"01079 Sarah Park
Lake Andrew, MD 80463",+1-985-339-5461x392,luisanderson@example.net,Collin Richardson,wwilcox@example.com,Friday,40.154128534489836
2023-01-27 09:00:00,Cheesecake,5,12.516318203932956,West,Online,True,Cloudy,,Good,Negative,31,Online Order,Justin Chavez,"187 Silva Plaza
Davisburgh, NY 05510",313.630.2495x881,johnorozco@example.com,Isaiah Smith,james29@example.com,Friday,62.58159101966478
2023-01-27 10:00:00,Vanilla Cake,4,15.59289774445038,West,Online,False,Sunny,22.11689177448983,Excellent,Positive,40,Online Order,David Delacruz,"0696 Michael Branch Suite 895
Kiddville, ID 58458",223.454.2096x79326,combskaren@example.net,Scott Sanders,lauren94@example.org,Friday,62.37159097780152
2023-01-27 11:00:00,Pizza Beef Double decker,4,13.014358278405137,North,Online,True,Cloudy,20.01184266639828,Excellent,Neutral,34,Online Order,Paul Guerrero,"PSC 9968, Box 3593
APO AP 52911",3473404003,michelle37@example.org,James Martinez,kpruitt@example.com,Friday,52.05743311362055
2023-01-27 12:00:00,Pizza Margherita,3,13.111018506996563,West,Online,True,Sunny,32.15210136118192,Excellent,Neutral,39,Online Order,Matthew Tate,"4648 Hernandez Plain Suite 186
Port Kelseyview, KS 17975",001-903-702-7708,david24@example.com,Jason Morton,kellybranch@example.com,Friday,39.33305552098969
2023-01-27 13:00:00,Carrot Cake,2,11.44393915364097,East,Online,True,Cloudy,21.313618444793573,Excellent,Negative,27,Online Order,Anthony Gregory,"35842 Jennifer Isle Apt. 110
Natalieshire, SC 49248",(982)203-0745x6821,arroyoarthur@example.org,Lauren Wilkins,jeffery82@example.net,Friday,22.88787830728194
2023-01-27 14:00:00,Pizza Pepperoni,3,9.632516360110113,North,Cash,False,Sunny,29.507747281029857,Excellent,Neutral,47,Online Order,Robert Dickson,"187 Randall Greens
West Danielletown, MH 52899",+1-721-643-7946,,Joshua Rose,amandashields@example.com,Friday,28.89754908033034
2023-01-27 15:00:00,Pizza Beef Double decker,3,12.233965418782883,West,Credit Card,True,Rainy,,Excellent,Neutral,39,Phone Order,Kaitlyn Smith,"792 Dean Island
Harrisstad, NH 69701",001-968-912-6683x20470,ryan07@example.com,Marissa Valencia,gutierrezcameron@example.org,Friday,36.70189625634865
